Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,FullTimeResult,HT_HomeGoals,HT_AwayGoals,HalfTimeResult,Referee,HomeShots,AwayShots,HomeShotsTarget,AwayShotsTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,ResultCode,GoalDiff,TotalGoals,ShotDiff,ShotOnTargetDiff,CornerDiff,YellowCardDiff,RedCardDiff,FoulDiff,Month,MonthName
2023-02-17,Sassuolo,Napoli,0,2,A,0,2,A,,11,15,2,4,12,10,1,3,2,2,0,0,-1,-2,2,-4,-2,-2,0,0,2,2,Feb
2023-02-18,Sampdoria,Bologna,1,2,A,0,1,A,,9,12,4,5,13,13,1,8,3,1,0,0,-1,-1,3,-3,-1,-7,2,0,0,2,Feb
2023-02-18,Monza,Milan,0,1,A,0,1,A,,11,14,5,8,10,18,10,3,4,2,0,0,-1,-1,1,-3,-3,7,2,0,-8,2,Feb
2023-02-18,Inter,Udinese,3,1,H,1,1,D,,19,9,7,1,15,14,3,8,2,2,0,0,1,2,4,10,6,-5,0,0,1,2,Feb
2023-02-19,Atalanta,Lecce,1,2,A,0,1,A,,20,4,10,2,10,12,6,1,3,3,0,0,-1,-1,3,16,8,5,0,0,-2,2,Feb
2023-02-19,Fiorentina,Empoli,1,1,D,0,1,A,,27,5,4,3,8,15,13,1,1,5,0,0,0,0,2,22,1,12,-4,0,-7,2,Feb
2023-02-19,Salernitana,Lazio,0,2,A,0,0,D,,9,21,2,7,10,7,2,9,5,1,1,0,-1,-2,2,-12,-5,-7,4,1,3,2,Feb
2023-02-19,Spezia,Juventus,0,2,A,0,1,A,,18,15,7,3,8,9,7,4,2,2,0,0,-1,-2,2,3,4,3,0,0,-1,2,Feb
2023-02-19,Roma,Verona,1,0,H,1,0,H,,9,7,5,1,15,19,5,1,1,2,0,0,1,1,1,2,4,4,-1,0,-4,2,Feb
2023-02-20,Torino,Cremonese,2,2,D,1,0,H,,16,11,6,2,9,12,5,1,3,1,0,0,0,0,4,5,4,4,2,0,-3,2,Feb
2023-02-25,Empoli,Napoli,0,2,A,0,2,A,,9,19,2,6,10,9,4,13,2,1,0,1,-1,-2,2,-10,-4,-9,1,-1,1,2,Feb
2023-02-25,Lecce,Sassuolo,0,1,A,0,0,D,,16,7,0,3,17,7,4,7,2,2,0,0,-1,-1,1,9,-3,-3,0,0,10,2,Feb
2023-02-26,Bologna,Inter,1,0,H,0,0,D,,14,13,5,4,7,14,1,6,1,2,0,0,1,1,1,1,1,-5,-1,0,-7,2,Feb
2023-02-26,Salernitana,Monza,3,0,H,0,0,D,,12,14,5,3,12,16,1,3,2,4,0,1,1,3,3,-2,2,-2,-2,-1,-4,2,Feb
2023-02-26,Udinese,Spezia,2,2,D,1,1,D,,15,9,6,2,11,16,5,2,2,2,0,0,0,0,4,6,4,3,0,0,-5,2,Feb
2023-02-26,Milan,Atalanta,2,0,H,1,0,H,,13,3,3,0,11,11,4,3,3,2,0,0,1,2,2,10,3,1,1,0,0,2,Feb
2023-02-27,Verona,Fiorentina,0,3,A,0,2,A,,12,16,3,7,15,11,4,2,3,3,0,0,-1,-3,3,-4,-4,2,0,0,4,2,Feb
2023-02-27,Lazio,Sampdoria,1,0,H,0,0,D,,15,8,4,2,10,13,8,3,2,2,0,0,1,1,1,7,2,5,0,0,-3,2,Feb
2023-02-28,Cremonese,Roma,2,1,H,1,0,H,,6,10,2,3,17,11,3,3,3,2,0,0,1,1,3,-4,-1,0,1,0,6,2,Feb
2023-02-28,Juventus,Torino,4,2,H,2,2,D,,13,8,6,3,5,13,3,7,0,2,0,0,1,2,6,5,3,-4,-2,0,-8,2,Feb
2023-03-03,Napoli,Lazio,0,1,A,0,0,D,,14,5,2,2,13,8,8,3,2,2,0,0,-1,-1,1,9,0,5,0,0,5,3,Mar
2023-03-04,Monza,Empoli,2,1,H,1,0,H,,10,18,3,3,10,12,1,8,2,3,0,0,1,1,3,-8,0,-7,-1,0,-2,3,Mar
2023-03-04,Atalanta,Udinese,0,0,D,0,0,D,,17,5,5,1,12,12,12,3,2,3,0,0,0,0,0,12,4,9,-1,0,0,3,Mar
2023-03-04,Fiorentina,Milan,2,1,H,0,0,D,,16,8,8,6,12,17,11,5,3,3,0,0,1,1,3,8,2,6,0,0,-5,3,Mar
2023-03-05,Spezia,Verona,0,0,D,0,0,D,,20,11,4,3,6,7,9,5,2,1,1,0,0,0,0,9,1,4,1,1,-1,3,Mar
2023-03-05,Sampdoria,Salernitana,0,0,D,0,0,D,,9,10,3,4,18,13,2,6,3,4,0,0,0,0,0,-1,-1,-4,-1,0,5,3,Mar
2023-03-05,Inter,Lecce,2,0,H,1,0,H,,14,11,4,1,10,11,6,4,0,0,0,0,1,2,2,3,3,2,0,0,-1,3,Mar
2023-03-05,Roma,Juventus,1,0,H,0,0,D,,6,14,2,5,11,10,2,6,3,2,0,1,1,1,1,-8,-3,-4,1,-1,1,3,Mar
2023-03-06,Sassuolo,Cremonese,3,2,H,2,0,H,,13,13,7,6,11,9,4,3,1,4,0,0,1,1,5,0,1,1,-3,0,2,3,Mar
2023-03-06,Torino,Bologna,1,0,H,1,0,H,,12,11,5,1,9,10,3,3,2,2,0,0,1,1,1,1,4,0,0,0,-1,3,Mar
2023-03-10,Spezia,Inter,2,1,H,0,0,D,,4,28,2,7,11,9,1,13,3,0,0,0,1,1,3,-24,-5,-12,3,0,2,3,Mar
2023-03-11,Empoli,Udinese,0,1,A,0,0,D,,17,14,3,4,12,13,11,5,2,4,0,0,-1,-1,1,3,-1,6,-2,0,-1,3,Mar
2023-03-11,Napoli,Atalanta,2,0,H,0,0,D,,18,6,6,3,12,11,10,4,1,2,0,0,1,2,2,12,3,6,-1,0,1,3,Mar
2023-03-11,Bologna,Lazio,0,0,D,0,0,D,,16,5,2,2,11,8,5,2,2,3,0,0,0,0,0,11,0,3,-1,0,3,3,Mar
2023-03-12,Lecce,Torino,0,2,A,0,2,A,,13,4,1,2,16,17,9,1,3,3,0,0,-1,-2,2,9,-1,8,0,0,-1,3,Mar
2023-03-12,Cremonese,Fiorentina,0,2,A,0,1,A,,16,10,5,3,10,17,1,6,1,2,0,0,-1,-2,2,6,2,-5,-1,0,-7,3,Mar
2023-03-12,Verona,Monza,1,1,D,0,0,D,,8,9,3,3,17,12,7,2,2,0,0,0,0,0,2,-1,0,5,2,0,5,3,Mar
2023-03-12,Roma,Sassuolo,3,4,A,1,3,A,,17,19,7,10,11,18,7,2,4,2,1,0,-1,-1,7,-2,-3,5,2,1,-7,3,Mar
2023-03-12,Juventus,Sampdoria,4,2,H,2,2,D,,24,9,8,3,10,10,11,3,1,1,0,0,1,2,6,15,5,8,0,0,0,3,Mar
2023-03-13,Milan,Salernitana,1,1,D,1,0,H,,24,6,4,3,15,13,6,4,2,3,0,0,0,0,2,18,1,2,-1,0,2,3,Mar
2023-03-17,Sassuolo,Spezia,1,0,H,0,0,D,,15,11,6,1,10,13,3,3,0,2,0,0,1,1,1,4,5,0,-2,0,-3,3,Mar
2023-03-17,Atalanta,Empoli,2,1,H,0,1,A,,27,5,6,2,11,10,13,2,3,2,0,0,1,1,3,22,4,11,1,0,1,3,Mar
2023-03-18,Monza,Cremonese,1,1,D,0,0,D,,15,8,7,2,12,12,8,4,3,5,0,0,0,0,2,7,5,4,-2,0,0,3,Mar
2023-03-18,Salernitana,Bologna,2,2,D,1,1,D,,14,10,4,2,8,16,5,4,0,1,0,0,0,0,4,4,2,1,-1,0,-8,3,Mar
2023-03-18,Udinese,Milan,3,1,H,2,1,H,,14,10,5,6,16,9,5,6,4,2,0,0,1,2,4,4,-1,-1,2,0,7,3,Mar
2023-03-19,Sampdoria,Verona,3,1,H,2,0,H,,11,16,4,6,10,11,5,8,3,2,0,0,1,2,4,-5,-2,-3,1,0,-1,3,Mar
2023-03-19,Fiorentina,Lecce,1,0,H,1,0,H,,18,8,3,2,14,21,1,3,1,3,0,0,1,1,1,10,1,-2,-2,0,-7,3,Mar
2023-03-19,Torino,Napoli,0,4,A,0,2,A,,12,12,2,6,14,14,5,4,1,1,0,0,-1,-4,4,0,-4,1,0,0,0,3,Mar
2023-03-19,Lazio,Roma,1,0,H,0,0,D,,12,8,5,3,18,13,5,2,4,4,1,2,1,1,1,4,2,3,0,-1,5,3,Mar
2023-03-19,Inter,Juventus,0,1,A,0,1,A,,18,7,3,3,6,18,6,4,3,4,1,1,-1,-1,1,11,0,2,-1,0,-12,3,Mar
2023-04-01,Cremonese,Atalanta,1,3,A,0,1,A,,15,12,4,4,13,10,0,6,3,2,0,0,-1,-2,4,3,0,-6,1,0,3,4,Apr
2023-04-01,Inter,Fiorentina,0,1,A,0,0,D,,16,19,3,3,8,7,10,8,2,3,0,0,-1,-1,1,-3,0,2,-1,0,1,4,Apr
2023-04-01,Juventus,Verona,1,0,H,0,0,D,,10,9,2,3,14,22,3,5,1,2,0,0,1,1,1,1,-1,-2,-1,0,-8,4,Apr
2023-04-02,Bologna,Udinese,3,0,H,2,0,H,,11,15,4,5,17,10,2,7,1,1,0,0,1,3,3,-4,-1,-5,0,0,7,4,Apr
2023-04-02,Monza,Lazio,0,2,A,0,1,A,,11,8,3,4,13,8,8,3,5,2,0,0,-1,-2,2,3,-1,5,3,0,5,4,Apr
2023-04-02,Spezia,Salernitana,1,1,D,0,1,A,,14,12,3,2,12,12,9,5,0,1,0,0,0,0,2,2,1,4,-1,0,0,4,Apr
2023-04-02,Roma,Sampdoria,3,0,H,0,0,D,,28,6,11,3,11,13,10,3,3,5,0,1,1,3,3,22,8,7,-2,-1,-2,4,Apr
2023-04-02,Napoli,Milan,0,4,A,0,2,A,,20,14,4,8,11,9,10,4,1,2,0,0,-1,-4,4,6,-4,6,-1,0,2,4,Apr
2023-04-03,Empoli,Lecce,1,0,H,0,0,D,,14,5,7,0,10,15,3,4,3,2,1,0,1,1,1,9,7,-1,1,1,-5,4,Apr
2023-04-03,Sassuolo,Torino,1,1,D,1,0,H,,12,16,4,2,12,9,6,7,1,1,0,0,0,0,2,-4,2,-1,0,0,3,4,Apr
2023-04-07,Salernitana,Inter,1,1,D,0,1,A,,11,25,3,11,14,10,2,8,2,2,0,0,0,0,2,-14,-8,-6,0,0,4,4,Apr
2023-04-07,Lecce,Napoli,1,2,A,0,1,A,,11,9,3,3,12,9,5,4,2,1,0,0,-1,-1,3,2,0,1,1,0,3,4,Apr
2023-04-07,Milan,Empoli,0,0,D,0,0,D,,23,2,4,1,11,8,9,0,2,2,0,0,0,0,0,21,3,9,0,0,3,4,Apr
2023-04-08,Udinese,Monza,2,2,D,1,0,H,,14,12,5,5,12,21,4,2,1,3,0,0,0,0,4,2,0,2,-2,0,-9,4,Apr
2023-04-08,Fiorentina,Spezia,1,1,D,1,1,D,,19,4,4,3,12,29,8,4,0,7,0,0,0,0,2,15,1,4,-7,0,-17,4,Apr
2023-04-08,Atalanta,Bologna,0,2,A,0,0,D,,15,13,6,6,6,5,6,0,3,2,0,0,-1,-2,2,2,0,6,1,0,1,4,Apr
2023-04-08,Sampdoria,Cremonese,2,3,A,1,1,D,,13,17,9,4,14,15,3,3,2,3,0,0,-1,-1,5,-4,5,0,-1,0,-1,4,Apr
2023-04-08,Torino,Roma,0,1,A,0,1,A,,7,9,1,1,10,6,7,4,3,1,0,0,-1,-1,1,-2,0,3,2,0,4,4,Apr
2023-04-08,Verona,Sassuolo,2,1,H,0,1,A,,11,17,3,5,12,14,4,10,3,4,0,0,1,1,3,-6,-2,-6,-1,0,-2,4,Apr
2023-04-08,Lazio,Juventus,2,1,H,1,1,D,,9,11,4,4,11,15,6,6,2,5,0,0,1,1,3,-2,0,0,-3,0,-4,4,Apr
2023-04-14,Cremonese,Empoli,1,0,H,1,0,H,,14,15,5,1,11,9,3,8,1,0,0,0,1,1,1,-1,4,-5,1,0,2,4,Apr
2023-04-14,Spezia,Lazio,0,3,A,0,1,A,,6,13,2,7,12,7,2,3,3,4,1,0,-1,-3,3,-7,-5,-1,-1,1,5,4,Apr
2023-04-15,Bologna,Milan,1,1,D,1,1,D,,6,19,2,5,12,17,2,6,3,4,0,0,0,0,2,-13,-3,-4,-1,0,-5,4,Apr
2023-04-15,Napoli,Verona,0,0,D,0,0,D,,9,5,1,2,11,16,4,0,1,4,0,0,0,0,0,4,-1,4,-3,0,-5,4,Apr
2023-04-15,Inter,Monza,0,1,A,0,0,D,,25,7,6,2,13,4,5,2,2,2,0,0,-1,-1,1,18,4,3,0,0,9,4,Apr
2023-04-16,Lecce,Sampdoria,1,1,D,1,0,H,,30,8,11,2,16,12,11,8,1,4,0,0,0,0,2,22,9,3,-3,0,4,4,Apr
2023-04-16,Torino,Salernitana,1,1,D,0,1,A,,16,8,5,1,14,14,4,2,0,1,0,0,0,0,2,8,4,2,-1,0,0,4,Apr
2023-04-16,Sassuolo,Juventus,1,0,H,0,0,D,,11,13,4,3,10,5,10,13,0,1,0,0,1,1,1,-2,1,-3,-1,0,5,4,Apr
2023-04-16,Roma,Udinese,3,0,H,1,0,H,,12,10,7,2,18,11,6,2,1,4,0,0,1,3,3,2,5,4,-3,0,7,4,Apr
2023-04-17,Fiorentina,Atalanta,1,1,D,0,1,A,,18,6,7,1,8,20,5,1,1,3,0,0,0,0,2,12,6,4,-2,0,-12,4,Apr
2023-04-21,Verona,Bologna,2,1,H,1,0,H,,9,17,5,7,11,11,4,2,2,4,0,0,1,1,3,-8,-2,2,-2,0,0,4,Apr
2023-04-22,Salernitana,Sassuolo,3,0,H,2,0,H,,13,11,5,2,11,15,4,8,1,2,0,0,1,3,3,2,3,-4,-1,0,-4,4,Apr
2023-04-22,Lazio,Torino,0,1,A,0,1,A,,10,7,5,3,13,13,3,4,2,4,0,0,-1,-1,1,3,2,-1,-2,0,0,4,Apr
2023-04-22,Sampdoria,Spezia,1,1,D,1,0,H,,13,19,3,7,9,11,9,9,1,1,0,0,0,0,2,-6,-4,0,0,0,-2,4,Apr
2023-04-23,Empoli,Inter,0,3,A,0,0,D,,11,16,3,4,6,13,5,4,1,1,0,0,-1,-3,3,-5,-1,1,0,0,-7,4,Apr
2023-04-23,Monza,Fiorentina,3,2,H,2,2,D,,13,10,5,5,18,15,5,3,3,3,0,0,1,1,5,3,0,2,0,0,3,4,Apr
2023-04-23,Udinese,Cremonese,3,0,H,3,0,H,,17,12,9,2,13,11,3,8,2,3,0,0,1,3,3,5,7,-5,-1,0,2,4,Apr
2023-04-23,Milan,Lecce,2,0,H,1,0,H,,8,9,5,4,6,10,4,2,1,0,0,0,1,2,2,-1,1,2,1,0,-4,4,Apr
2023-04-23,Juventus,Napoli,0,1,A,0,0,D,,7,17,4,6,15,11,3,6,4,1,0,0,-1,-1,1,-10,-2,-3,3,0,4,4,Apr
2023-04-24,Atalanta,Roma,3,1,H,1,0,H,,7,14,4,1,15,11,3,4,3,1,0,0,1,2,4,-7,3,-1,2,0,4,4,Apr
2023-04-28,Lecce,Udinese,1,0,H,0,0,D,,15,10,3,3,21,12,7,4,4,2,0,0,1,1,1,5,0,3,2,0,9,4,Apr
2023-04-28,Spezia,Monza,0,2,A,0,1,A,,12,8,4,4,10,16,3,3,1,2,0,0,-1,-2,2,4,0,0,-1,0,-6,4,Apr
2023-04-29,Roma,Milan,1,1,D,0,0,D,,11,11,1,1,9,6,1,5,3,2,0,0,0,0,2,0,0,-4,1,0,3,4,Apr
2023-04-29,Torino,Atalanta,1,2,A,0,1,A,,4,9,4,5,6,10,3,3,1,1,0,0,-1,-1,3,-5,-1,0,0,0,-4,4,Apr
2023-04-30,Inter,Lazio,3,1,H,0,1,A,,25,9,9,5,13,14,2,3,2,3,0,0,1,2,4,16,4,-1,-1,0,-1,4,Apr
2023-04-30,Cremonese,Verona,1,1,D,1,0,H,,12,14,5,6,10,16,3,5,0,0,1,0,0,0,2,-2,-1,-2,0,1,-6,4,Apr
2023-04-30,Napoli,Salernitana,1,1,D,0,0,D,,24,5,8,2,13,11,10,0,2,2,0,0,0,0,2,19,6,10,0,0,2,4,Apr
2023-04-30,Sassuolo,Empoli,2,1,H,0,1,A,,13,7,4,1,12,10,7,5,2,1,1,0,1,1,3,6,3,2,1,1,2,4,Apr
2023-04-30,Fiorentina,Sampdoria,5,0,H,1,0,H,,23,4,10,1,14,9,11,0,2,1,0,0,1,5,5,19,9,11,1,0,5,4,Apr
2023-04-30,Bologna,Juventus,1,1,D,1,0,H,,16,14,6,5,12,9,4,5,2,2,0,0,0,0,2,2,1,-1,0,0,3,4,Apr
2023-05-03,Atalanta,Spezia,3,2,H,1,1,D,,14,9,6,4,8,10,12,3,0,3,0,0,1,1,5,5,2,9,-3,0,-2,5,May
2023-05-03,Juventus,Lecce,2,1,H,2,1,H,,16,14,4,5,11,10,6,7,2,2,0,0,1,1,3,2,-1,-1,0,0,1,5,May
2023-05-03,Salernitana,Fiorentina,3,3,D,1,1,D,,4,12,3,3,18,15,2,3,3,5,0,0,0,0,6,-8,0,-1,-2,0,3,5,May
2023-05-03,Sampdoria,Torino,0,2,A,0,1,A,,7,12,0,4,13,11,2,3,3,2,1,0,-1,-2,2,-5,-4,-1,1,1,2,5,May
2023-05-03,Lazio,Sassuolo,2,0,H,1,0,H,,13,13,5,2,13,13,1,2,3,5,0,0,1,2,2,0,3,-1,-2,0,0,5,May
2023-05-03,Milan,Cremonese,1,1,D,0,0,D,,18,6,5,2,12,12,10,0,0,3,0,1,0,0,2,12,3,10,-3,-1,0,5,May
2023-05-03,Monza,Roma,1,1,D,1,1,D,,8,14,4,8,13,15,4,3,3,4,0,1,0,0,2,-6,-4,1,-1,-1,-2,5,May
2023-05-03,Verona,Inter,0,6,A,0,3,A,,7,20,2,10,4,11,2,7,0,0,0,0,-1,-6,6,-13,-8,-5,0,0,-7,5,May
2023-05-04,Empoli,Bologna,3,1,H,2,0,H,,13,18,3,3,15,16,2,5,3,0,0,0,1,2,4,-5,0,-3,3,0,-1,5,May
2023-05-04,Udinese,Napoli,1,1,D,1,0,H,,7,7,3,4,15,13,2,6,1,0,0,0,0,0,2,0,-1,-4,1,0,2,5,May
2023-05-06,Milan,Lazio,2,0,H,2,0,H,,10,8,3,0,10,8,6,4,2,4,0,0,1,2,2,2,3,2,-2,0,2,5,May
2023-05-06,Roma,Inter,0,2,A,0,1,A,,15,10,3,4,8,12,12,5,3,2,0,0,-1,-2,2,5,-1,7,1,0,-4,5,May
2023-05-06,Cremonese,Spezia,2,0,H,1,0,H,,9,18,4,8,9,6,3,13,0,2,0,0,1,2,2,-9,-4,-10,-2,0,3,5,May
2023-05-07,Atalanta,Juventus,0,2,A,0,0,D,,24,10,1,5,13,16,7,3,1,2,0,0,-1,-2,2,14,-4,4,-1,0,-3,5,May
2023-05-07,Torino,Monza,1,1,D,0,0,D,,14,10,5,8,16,9,7,4,2,1,0,0,0,0,2,4,-3,3,1,0,7,5,May
2023-05-07,Napoli,Fiorentina,1,0,H,0,0,D,,10,15,3,3,12,15,0,5,0,0,0,0,1,1,1,-5,0,-5,0,0,-3,5,May
2023-05-07,Lecce,Verona,0,1,A,0,0,D,,15,9,2,3,11,13,4,4,2,5,0,0,-1,-1,1,6,-1,0,-3,0,-2,5,May
2023-05-08,Empoli,Salernitana,2,1,H,1,0,H,,11,13,4,2,10,18,8,7,2,2,0,0,1,1,3,-2,2,1,0,0,-8,5,May
2023-05-08,Udinese,Sampdoria,2,0,H,2,0,H,,13,11,6,3,15,12,7,3,2,2,0,0,1,2,2,2,3,4,0,0,3,5,May
2023-05-08,Sassuolo,Bologna,1,1,D,1,1,D,,6,12,2,3,12,14,4,4,1,1,0,0,0,0,2,-6,-1,0,0,0,-2,5,May
2023-05-12,Lazio,Lecce,2,2,D,1,1,D,,20,13,6,4,11,13,2,3,3,5,0,0,0,0,4,7,2,-1,-2,0,-2,5,May
2023-05-13,Salernitana,Atalanta,1,0,H,0,0,D,,10,13,4,3,9,18,5,3,2,2,0,0,1,1,1,-3,1,2,0,0,-9,5,May
2023-05-13,Spezia,Milan,2,0,H,0,0,D,,14,14,4,3,15,11,6,9,1,1,0,0,1,2,2,0,1,-3,0,0,4,5,May
2023-05-13,Inter,Sassuolo,4,2,H,1,0,H,,11,16,3,5,12,8,1,5,2,3,0,0,1,2,6,-5,-2,-4,-1,0,4,5,May
2023-05-14,Verona,Torino,0,1,A,0,1,A,,14,15,4,8,8,17,3,4,3,2,0,0,-1,-1,1,-1,-4,-1,1,0,-9,5,May
2023-05-14,Fiorentina,Udinese,2,0,H,1,0,H,,18,5,3,1,15,15,3,3,3,3,1,1,1,2,2,13,2,0,0,0,0,5,May
2023-05-14,Monza,Napoli,2,0,H,1,0,H,,10,20,4,7,11,13,6,10,1,1,0,0,1,2,2,-10,-3,-4,0,0,-2,5,May
2023-05-14,Bologna,Roma,0,0,D,0,0,D,,12,7,3,2,12,11,3,6,2,1,0,0,0,0,0,5,1,-3,1,0,1,5,May
2023-05-14,Juventus,Cremonese,2,0,H,0,0,D,,24,3,7,2,15,5,7,0,2,0,0,0,1,2,2,21,5,7,2,0,10,5,May
2023-05-15,Sampdoria,Empoli,1,1,D,1,0,H,,13,16,3,4,16,14,1,2,3,4,0,0,0,0,2,-3,-1,-1,-1,0,2,5,May
2023-05-19,Sassuolo,Monza,1,2,A,1,0,H,,13,16,4,5,10,17,6,3,2,5,1,0,-1,-1,3,-3,-1,3,-3,1,-7,5,May
2023-05-20,Cremonese,Bologna,1,5,A,0,3,A,,13,19,2,9,7,13,3,9,1,2,0,1,-1,-4,6,-6,-7,-6,-1,-1,-6,5,May
2023-05-20,Atalanta,Verona,3,1,H,1,1,D,,13,10,5,2,9,11,6,3,1,3,0,0,1,2,4,3,3,3,-2,0,-2,5,May
2023-05-20,Milan,Sampdoria,5,1,H,3,1,H,,19,6,9,3,9,10,7,2,1,3,0,0,1,4,6,13,6,5,-2,0,-1,5,May
2023-05-21,Lecce,Spezia,0,0,D,0,0,D,,6,14,1,0,15,16,2,5,2,3,0,0,0,0,0,-8,1,-3,-1,0,-1,5,May
2023-05-21,Torino,Fiorentina,1,1,D,0,0,D,,10,8,4,1,9,11,3,3,1,2,0,0,0,0,2,2,3,0,-1,0,-2,5,May
2023-05-21,Napoli,Inter,3,1,H,0,0,D,,22,6,9,2,10,14,4,1,1,2,0,1,1,2,4,16,7,3,-1,-1,-4,5,May
2023-05-21,Udinese,Lazio,0,1,A,0,0,D,,12,14,2,4,15,9,3,8,3,1,0,0,-1,-1,1,-2,-2,-5,2,0,6,5,May
2023-05-22,Roma,Salernitana,2,2,D,0,1,A,,22,8,5,3,9,14,6,4,1,4,0,0,0,0,4,14,2,2,-3,0,-5,5,May
2023-05-22,Empoli,Juventus,4,1,H,2,0,H,,14,19,7,4,20,19,3,7,2,2,0,0,1,3,5,-5,3,-4,0,0,1,5,May
2023-05-26,Sampdoria,Sassuolo,2,2,D,1,2,A,,17,22,3,8,14,10,8,4,1,2,0,0,0,0,4,-5,-5,4,-1,0,4,5,May
2023-05-27,Salernitana,Udinese,3,2,H,1,2,A,,11,10,3,4,12,22,2,1,3,3,0,1,1,1,5,1,-1,1,0,-1,-10,5,May
2023-05-27,Spezia,Torino,0,4,A,0,1,A,,8,11,1,4,14,13,5,2,2,2,0,0,-1,-4,4,-3,-3,3,0,0,1,5,May
2023-05-27,Fiorentina,Roma,2,1,H,0,1,A,,15,8,5,4,11,12,7,4,5,3,0,0,1,1,3,7,1,3,2,0,-1,5,May
2023-05-27,Inter,Atalanta,3,2,H,2,1,H,,20,11,11,3,8,18,9,7,0,1,0,0,1,1,5,9,8,2,-1,0,-10,5,May
2023-05-28,Verona,Empoli,1,1,D,0,0,D,,13,13,4,3,14,10,3,3,4,0,0,0,0,0,2,0,1,0,4,0,4,5,May
2023-05-28,Bologna,Napoli,2,2,D,0,1,A,,18,11,6,8,17,10,4,4,1,3,0,0,0,0,4,7,-2,0,-2,0,7,5,May
2023-05-28,Monza,Lecce,0,1,A,0,0,D,,5,9,1,1,11,20,1,3,2,3,0,0,-1,-1,1,-4,0,-2,-1,0,-9,5,May
2023-05-28,Lazio,Cremonese,3,2,H,2,0,H,,12,11,8,5,15,8,4,3,2,2,1,0,1,1,5,1,3,1,0,1,7,5,May
2023-05-28,Juventus,Milan,0,1,A,0,1,A,,16,9,3,3,12,10,4,5,1,2,0,0,-1,-1,1,7,0,-1,-1,0,2,5,May
2023-06-02,Sassuolo,Fiorentina,1,3,A,0,0,D,,5,15,2,7,7,15,2,4,4,4,2,0,-1,-2,4,-10,-5,-2,0,2,-8,6,Jun
2023-06-03,Torino,Inter,0,1,A,0,1,A,,17,14,5,4,6,7,6,4,1,2,0,0,-1,-1,1,3,1,2,-1,0,-1,6,Jun
2023-06-03,Cremonese,Salernitana,2,0,H,1,0,H,,12,11,4,1,15,12,4,6,1,2,0,0,1,2,2,1,3,-2,-1,0,3,6,Jun
2023-06-03,Empoli,Lazio,0,2,A,0,0,D,,7,21,1,11,7,10,6,7,3,2,1,0,-1,-2,2,-14,-10,-1,1,1,-3,6,Jun
2023-06-04,Napoli,Sampdoria,2,0,H,0,0,D,,21,6,9,4,7,7,11,0,0,1,0,0,1,2,2,15,5,11,-1,0,0,6,Jun
2023-06-04,Atalanta,Monza,5,2,H,2,0,H,,20,8,10,4,13,8,5,1,1,2,0,1,1,3,7,12,6,4,-1,-1,5,6,Jun
2023-06-04,Lecce,Bologna,2,3,A,1,0,H,,20,11,7,7,11,9,7,2,1,3,0,0,-1,-1,5,9,0,5,-2,0,2,6,Jun
2023-06-04,Milan,Verona,3,1,H,1,0,H,,14,6,5,1,5,18,7,1,1,4,0,0,1,2,4,8,4,6,-3,0,-13,6,Jun
2023-06-04,Roma,Spezia,2,1,H,1,1,D,,19,8,5,2,14,17,6,2,2,8,0,1,1,1,3,11,3,4,-6,-1,-3,6,Jun
2023-06-04,Udinese,Juventus,0,1,A,0,0,D,,13,20,3,5,9,11,6,14,2,2,0,0,-1,-1,1,-7,-2,-8,0,0,-2,6,Jun
2022-08-05,Ein Frankfurt,Bayern Munich,1,6,A,0,5,A,,8,23,2,10,10,11,5,6,2,0,0,0,-1,-5,7,-15,-8,-1,2,0,-1,8,Aug
2022-08-06,Augsburg,Freiburg,0,4,A,0,0,D,,10,19,2,7,13,13,5,8,0,0,0,0,-1,-4,4,-9,-5,-3,0,0,0,8,Aug
2022-08-06,Bochum,Mainz,1,2,A,1,1,D,,16,13,3,6,11,16,3,5,2,3,0,0,-1,-1,3,3,-3,-2,-1,0,-5,8,Aug
2022-08-06,M'gladbach,Hoffenheim,3,1,H,1,1,D,,18,2,8,1,18,12,4,2,1,4,0,1,1,2,4,16,7,2,-3,-1,6,8,Aug
2022-08-06,Union Berlin,Hertha,3,1,H,1,0,H,,18,9,8,3,23,17,5,4,2,3,0,0,1,2,4,9,5,1,-1,0,6,8,Aug
2022-08-06,Wolfsburg,Werder Bremen,2,2,D,1,2,A,,13,10,3,5,11,14,2,5,2,2,0,0,0,0,4,3,-2,-3,0,0,-3,8,Aug
2022-08-06,Dortmund,Leverkusen,1,0,H,1,0,H,,13,8,4,3,14,13,3,3,2,4,0,1,1,1,1,5,1,0,-2,-1,1,8,Aug
2022-08-07,Stuttgart,RB Leipzig,1,1,D,1,1,D,,11,27,2,9,14,9,1,9,2,1,0,0,0,0,2,-16,-7,-8,1,0,5,8,Aug
2022-08-07,FC Koln,Schalke 04,3,1,H,0,0,D,,30,6,10,2,8,10,9,1,0,1,0,1,1,2,4,24,8,8,-1,-1,-2,8,Aug
2022-08-12,Freiburg,Dortmund,1,3,A,1,0,H,,16,16,7,7,16,10,9,2,1,3,0,0,-1,-2,4,0,0,7,-2,0,6,8,Aug
